address,city,company_name,contact_name,employee,fax_number,gender,major_division_description,phone,state,sales,sic_2_code_description,sic_4_code,category,title,url,mon_from,mon_to,tue_from,tue_to,wed_from,wed_to,thu_from,thu_to,fri_from,fri_to,sat_from,sat_to,sun_from,sun_to,zip_code,longitude,latitude,gmaps,mon_closed,tue_closed,wed_closed,thu_closed,fri_closed,sat_closed,sun_closed,status,created_at,updated_at
716 LALONDE STREET BOX 238,WHITEWOOD,Sears,,,,,, (306) 735-2666,SK,,,,Clothing,,http://www.sears.ca/homepage?extid=081613_ca_1search_2en_3gogl_4sears_5en-sears-ca-brands-e_6sears&gclid=CNbq_ujtiLoCFYWf4AodWUcAYg,9:00 AM,5:00 PM,9:00 AM,5:00 PM,9:00 AM,5:00 PM,9:00 AM,8:00 PM,9:00 AM,8:00 PM,,,,,,-102.263,50.3268,,,,,,,,,,2013-10-31 04:28:37 +0530,2013-10-31 04:28:37 +0530
600 FRONT ST BOX 359,WOLSELEY,Sears,,,,,, (306) 698-2555,SK,,,,Clothing,,http://www.sears.ca/homepage?extid=081613_ca_1search_2en_3gogl_4sears_5en-sears-ca-brands-e_6sears&gclid=CNbq_ujtiLoCFYWf4AodWUcAYg,8:30 AM,6:00 PM,8:30 AM,6:00 PM,8:30 AM,6:00 PM,8:30 AM,6:00 PM,8:30 AM,6:00 PM,8:30 AM,6:00 PM,,,,-103.281,50.421,,,,,,,,,,2013-10-31 04:28:43 +0530,2013-10-31 04:28:43 +0530
303 BOSWORTH STREET,WYNYARD,Sears,,,,,, (306) 554-2553,SK,,,,Clothing,,http://www.sears.ca/homepage?extid=081613_ca_1search_2en_3gogl_4sears_5en-sears-ca-brands-e_6sears&gclid=CNbq_ujtiLoCFYWf4AodWUcAYg,9:00 AM,5:30 PM,9:00 AM,5:30 PM,9:00 AM,5:30 PM,9:00 AM,5:30 PM,9:00 AM,5:30 PM,9:00 AM,5:30 PM,,,,-104.169,51.7689,,,,,,,,,,2013-10-31 04:28:50 +0530,2013-10-31 04:28:50 +0530
GD -1054 THIRD AVE,DAWSON CITY,Sears,,,,,, (867) 993-6240,YT,,,,Clothing,,http://www.sears.ca/homepage?extid=081613_ca_1search_2en_3gogl_4sears_5en-sears-ca-brands-e_6sears&gclid=CNbq_ujtiLoCFYWf4AodWUcAYg,9:00 AM,5:00 PM,9:00 AM,5:00 PM,9:00 AM,5:00 PM,9:00 AM,5:00 PM,9:00 AM,5:00 PM,,,,,,-139.434,64.0616,,,,,,,,,,2013-10-31 04:28:57 +0530,2013-10-31 04:28:57 +0530
332 Queen Street,Acton,The Beer Store,,,,,,519-853-0230,ON,,,,Liquor,,http://www.thebeerstore.ca/,10:00 AM,6:00 PM,10:00 AM,6:00 PM,10:00 AM,6:00 PM,10:00 AM,9:00 PM,10:00 AM,9:00 PM,9:30 AM,9:00 PM,12:00 PM,5:00 PM,,-80.0292,0.0,,,,,,,,,,2013-10-31 04:29:03 +0530,2013-11-12 19:17:45 +0530
95 Commercial Plaza,Ajax,The Beer Store,,,,,,905-683-2960,ON,,,,Liquor,,http://www.thebeerstore.ca/,10:00 AM,9:00 PM,10:00 AM,9:00 PM,10:00 AM,9:00 PM,10:00 AM,9:00 PM,10:00 AM,9:00 PM,9:30 AM,9:00 PM,12:00 PM,5:00 PM,,-79.0232,0.0,,,,,,,,,,2013-10-31 04:29:10 +0530,2013-11-12 19:17:45 +0530
75 Kingston Road E.,Ajax,The Beer Store,,,,,,905-426-7363,ON,,,,Liquor,,http://www.thebeerstore.ca/,9:00 AM,11:00 PM,9:00 AM,11:00 PM,9:00 AM,11:00 PM,9:00 AM,11:00 PM,9:00 AM,11:00 PM,9:00 AM,11:00 PM,11:00 AM,6:00 PM,,-79.0215,0.0,,,,,,,,,,2013-10-31 04:29:17 +0530,2013-11-12 19:17:45 +0530
1953 Ravenscroft Road,Ajax,The Beer Store,,,,,,905-619-1993,ON,,,,Liquor,,http://www.thebeerstore.ca/,10:00 AM,9:00 PM,10:00 AM,9:00 PM,10:00 AM,9:00 PM,10:00 AM,9:00 PM,10:00 AM,9:00 PM,9:30 AM,9:00 PM,12:00 PM,5:00 PM,,-79.0547,0.0,,,,,,,,,,2013-10-31 04:29:24 +0530,2013-11-12 19:17:45 +0530
945 Innisfil Beach Road Unit 1,Alcona,The Beer Store,,,,,,705-431-2884,ON,,,,Liquor,,http://www.thebeerstore.ca/,10:00 AM,8:00 PM,10:00 AM,8:00 PM,10:00 AM,8:00 PM,10:00 AM,8:00 PM,10:00 AM,9:00 PM,9:30 AM,8:00 PM,12:00 PM,5:00 PM,,-79.5467,0.0,,,,,,,,,,2013-10-31 04:29:31 +0530,2013-11-12 19:17:45 +0530
118 Main St. N.,Alexandria,The Beer Store,,,,,,613-525-2853,ON,,,,Liquor,,http://www.thebeerstore.ca/,10:00 AM,6:00 PM,10:00 AM,6:00 PM,10:00 AM,6:00 PM,10:00 AM,6:00 PM,10:00 AM,9:00 PM,9:30 AM,6:00 PM,12:00 PM,5:00 PM,,-74.6383,0.0,,,,,,,,,,2013-10-31 04:29:37 +0530,2013-11-12 19:17:45 +0530
20 Church Street N.,Alliston,The Beer Store,,,,,,705-435-6432,ON,,,,Liquor,,http://www.thebeerstore.ca/,10:00 AM,9:00 PM,10:00 AM,9:00 PM,10:00 AM,9:00 PM,10:00 AM,9:00 PM,10:00 AM,9:00 PM,9:30 AM,9:00 PM,12:00 PM,5:00 PM,,-79.8694,0.0,,,,,,,,,,2013-10-31 04:29:44 +0530,2013-11-12 19:17:45 +0530
113 High Street,Almonte,The Beer Store,,,,,,613-256-1422,ON,,,,Liquor,,http://www.thebeerstore.ca/,10:00 AM,6:00 PM,10:00 AM,6:00 PM,10:00 AM,6:00 PM,10:00 AM,6:00 PM,10:00 AM,9:00 PM,9:30 AM,6:00 PM,12:00 PM,5:00 PM,,-76.1941,0.0,,,,,,,,,,2013-10-31 04:29:50 +0530,2013-11-12 19:17:45 +0530
80 Park Street,Amherstburg,The Beer Store,,,,,,519-736-4281,ON,,,,Liquor,,http://www.thebeerstore.ca/,10:00 AM,6:00 PM,10:00 AM,6:00 PM,10:00 AM,6:00 PM,10:00 AM,9:00 PM,10:00 AM,9:00 PM,9:30 AM,9:00 PM,12:00 PM,5:00 PM,,-83.1115,0.0,,,,,,,,,,2013-10-31 04:29:57 +0530,2013-11-12 19:17:45 +0530
4501 Bath Road,Amherstview,The Beer Store,,,,,,613-384-1454,ON,,,,Liquor,,http://www.thebeerstore.ca/,10:00 AM,6:00 PM,10:00 AM,6:00 PM,10:00 AM,6:00 PM,10:00 AM,6:00 PM,10:00 AM,9:00 PM,9:30 AM,6:00 PM,12:00 PM,4:00 PM,,-76.6443,0.0,,,,,,,,,,2013-10-31 04:30:04 +0530,2013-11-12 19:17:45 +0530
44 Wilson Street West,Ancaster,The Beer Store,,,,,,905-648-2231,ON,,,,Liquor,,http://www.thebeerstore.ca/,10:00 AM,8:00 PM,10:00 AM,8:00 PM,10:00 AM,8:00 PM,10:00 AM,9:00 PM,10:00 AM,9:00 PM,9:30 AM,9:00 PM,12:00 PM,5:00 PM,,-79.9881,0.0,,,,,,,,,,2013-10-31 04:30:11 +0530,2013-11-12 19:17:45 +0530
17 King Street,Angus,The Beer Store,,,,,,705-424-5601,ON,,,,Liquor,,http://www.thebeerstore.ca/,10:00 AM,6:00 PM,10:00 AM,6:00 PM,10:00 AM,6:00 PM,10:00 AM,9:00 PM,10:00 AM,9:00 PM,9:30 AM,9:00 PM,12:00 PM,5:00 PM,,-79.8855,0.0,,,,,,,,,,2013-10-31 04:30:18 +0530,2013-11-12 19:17:45 +0530
120 Madawaska Blvd.,Arnprior,The Beer Store,,,,,,613-623-4079,ON,,,,Liquor,,http://www.thebeerstore.ca/,10:00 AM,7:00 PM,10:00 AM,7:00 PM,10:00 AM,7:00 PM,10:00 AM,9:00 PM,10:00 AM,9:00 PM,9:30 AM,8:00 PM,12:00 PM,5:00 PM,,-76.3454,0.0,,,,,,,,,,2013-10-31 04:30:25 +0530,2013-11-12 19:17:45 +0530
711 Mackenzie St E,Atikokan,The Beer Store,,,,,,807-597-4540,ON,,,,Liquor,,http://www.thebeerstore.ca/,10:00 AM,6:00 PM,10:00 AM,6:00 PM,10:00 AM,6:00 PM,10:00 AM,6:00 PM,10:00 AM,8:00 PM,9:30 AM,6:00 PM,,,,-91.6188,0.0,,,,,,,,,,2013-10-31 04:30:31 +0530,2013-11-12 19:17:45 +0530
14800 Yonge Street Unit 101,Aurora,The Beer Store,,,,,,905-727-4741,ON,,,,Liquor,,http://www.thebeerstore.ca/,9:00 AM,9:00 PM,9:00 AM,9:00 PM,9:00 AM,9:00 PM,9:00 AM,9:00 PM,9:00 AM,9:00 PM,9:00 AM,9:00 PM,12:00 PM,5:00 PM,,-79.4663,0.0,,,,,,,,,,2013-10-31 04:30:38 +0530,2013-11-12 19:17:45 +0530
15820 Bayview Avenue,Aurora,The Beer Store,,,,,,905-727-7443,ON,,,,Liquor,,http://www.thebeerstore.ca/,10:00 AM,10:00 PM,10:00 AM,10:00 PM,10:00 AM,10:00 PM,10:00 AM,10:00 PM,10:00 AM,10:00 PM,9:30 AM,10:00 PM,12:00 PM,5:00 PM,,-79.4469,0.0,,,,,,,,,,2013-10-31 04:30:45 +0530,2013-11-12 19:17:45 +0530
371 John Street N.,Aylmer,The Beer Store,,,,,,519-773-2161,ON,,,,Liquor,,http://www.thebeerstore.ca/,10:00 AM,6:00 PM,10:00 AM,6:00 PM,10:00 AM,6:00 PM,10:00 AM,6:00 PM,10:00 AM,9:00 PM,9:30 AM,6:00 PM,12:00 PM,5:00 PM,,-80.9828,0.0,,,,,,,,,,2013-10-31 04:30:51 +0530,2013-11-12 19:17:45 +0530
93 Notre Dame St. E.,Azilda,The Beer Store,,,,,,705-983-2727,ON,,,,Liquor,,http://www.thebeerstore.ca/,10:00 AM,6:00 PM,10:00 AM,6:00 PM,10:00 AM,6:00 PM,10:00 AM,6:00 PM,10:00 AM,9:00 PM,9:30 AM,6:00 PM,12:00 PM,5:00 PM,,-81.1189,0.0,,,,,,,,,,2013-10-31 04:30:58 +0530,2013-11-12 19:17:45 +0530
3025 Hwy. #169,Bala,The Beer Store,,,,,,705-762-3306,ON,,,,Liquor,,http://www.thebeerstore.ca/,10:00 AM,6:00 PM,10:00 AM,6:00 PM,10:00 AM,6:00 PM,10:00 AM,6:00 PM,10:00 AM,9:00 PM,9:30 AM,6:00 PM,12:00 PM,4:00 PM,,-79.6124,0.0,,,,,,,,,,2013-10-31 04:31:05 +0530,2013-11-12 19:17:45 +0530
1 Madawaksa St,Bancroft,The Beer Store,,,,,,613-332-1785,ON,,,,Liquor,,http://www.thebeerstore.ca/,10:00 AM,6:00 PM,10:00 AM,6:00 PM,10:00 AM,6:00 PM,10:00 AM,6:00 PM,10:00 AM,9:00 PM,9:30 AM,6:00 PM,12:00 PM,4:00 PM,,-77.8574,0.0,,,,,,,,,,2013-10-31 04:31:12 +0530,2013-11-12 19:17:45 +0530
299 Blake Street,Barrie,The Beer Store,,,,,,705-726-1662,ON,,,,Liquor,,http://www.thebeerstore.ca/,10:00 AM,9:00 PM,10:00 AM,9:00 PM,10:00 AM,9:00 PM,10:00 AM,9:00 PM,10:00 AM,9:00 PM,9:30 AM,9:00 PM,12:00 PM,5:00 PM,,-79.6585,0.0,,,,,,,,,,2013-10-31 04:31:18 +0530,2013-11-12 19:17:46 +0530
531 Bayfield Street,Barrie,The Beer Store,,,,,,705-726-3147,ON,,,,Liquor,,http://www.thebeerstore.ca/,10:00 AM,10:00 PM,10:00 AM,10:00 PM,10:00 AM,10:00 PM,10:00 AM,10:00 PM,10:00 AM,10:00 PM,9:30 AM,10:00 PM,12:00 PM,5:00 PM,,-79.7115,0.0,,,,,,,,,,2013-10-31 04:31:25 +0530,2013-11-12 19:17:46 +0530
30 Anne Street South,Barrie,The Beer Store,,,,,,705-728-4043,ON,,,,Liquor,,http://www.thebeerstore.ca/,9:00 AM,11:00 PM,9:00 AM,11:00 PM,9:00 AM,11:00 PM,9:00 AM,11:00 PM,9:00 AM,11:00 PM,9:00 AM,11:00 PM,11:00 AM,6:00 PM,,-79.7038,0.0,,,,,,,,,,2013-10-31 04:31:32 +0530,2013-11-12 19:17:46 +0530
640 Yonge Street,Barrie,The Beer Store,,,,,,705-737-5816,ON,,,,Liquor,,http://www.thebeerstore.ca/,10:00 AM,10:00 PM,10:00 AM,10:00 PM,10:00 AM,10:00 PM,10:00 AM,10:00 PM,10:00 AM,10:00 PM,9:30 AM,10:00 PM,12:00 PM,5:00 PM,,-79.6453,0.0,,,,,,,,,,2013-10-31 04:31:39 +0530,2013-11-12 19:17:46 +0530
71 Mapleview Drive,Barrie,The Beer Store,,,,,,705-735-0621,ON,,,,Liquor,,http://www.thebeerstore.ca/,10:00 AM,10:00 PM,10:00 AM,10:00 PM,10:00 AM,10:00 PM,10:00 AM,10:00 PM,10:00 AM,10:00 PM,9:30 AM,10:00 PM,12:00 PM,5:00 PM,,-79.6931,0.0,,,,,,,,,,2013-10-31 04:31:45 +0530,2013-11-12 19:17:46 +0530
1961 9 Opeongo Line,Barrys Bay,The Beer Store,,,,,,613-756-2009,ON,,,,Liquor,,http://www.thebeerstore.ca/,10:00 AM,6:00 PM,10:00 AM,6:00 PM,10:00 AM,6:00 PM,10:00 AM,6:00 PM,10:00 AM,8:00 PM,9:30 AM,6:00 PM,12:00 PM,4:00 PM,,-77.6783,0.0,,,,,,,,,,2013-10-31 04:31:52 +0530,2013-11-12 19:17:46 +0530
4313 Ontario Street,Beamsville,The Beer Store,,,,,,905-563-4031,ON,,,,Liquor,,http://www.thebeerstore.ca/,10:00 AM,6:00 PM,10:00 AM,6:00 PM,10:00 AM,6:00 PM,10:00 AM,9:00 PM,10:00 AM,9:00 PM,9:30 AM,9:00 PM,12:00 PM,5:00 PM,,-79.4763,0.0,,,,,,,,,,2013-10-31 04:31:59 +0530,2013-11-12 19:17:46 +0530
553 Mara Road,Beaverton,The Beer Store,,,,,,705-426-7341,ON,,,,Liquor,,http://www.thebeerstore.ca/,10:00 AM,6:00 PM,10:00 AM,6:00 PM,10:00 AM,6:00 PM,10:00 AM,6:00 PM,10:00 AM,9:00 PM,9:30 AM,6:00 PM,12:00 PM,4:00 PM,,-79.1493,0.0,,,,,,,,,,2013-10-31 04:32:06 +0530,2013-11-12 19:17:46 +0530
399 Notre Dame Street,Belle River,The Beer Store,,,,,,519-728-2110,ON,,,,Liquor,,http://www.thebeerstore.ca/,10:00 AM,8:00 PM,10:00 AM,8:00 PM,10:00 AM,8:00 PM,10:00 AM,9:00 PM,10:00 AM,9:00 PM,9:30 AM,9:00 PM,12:00 PM,5:00 PM,,-82.7014,0.0,,,,,,,,,,2013-10-31 04:32:12 +0530,2013-11-12 19:17:46 +0530
91 Front St. S.,Belleville,The Beer Store,,,,,,613-968-8559,ON,,,,Liquor,,http://www.thebeerstore.ca/,10:00 AM,6:00 PM,10:00 AM,6:00 PM,10:00 AM,6:00 PM,10:00 AM,9:00 PM,10:00 AM,9:00 PM,9:30 AM,9:00 PM,12:00 PM,5:00 PM,,-77.382,0.0,,,,,,,,,,2013-10-31 04:32:19 +0530,2013-11-12 19:17:46 +0530
113 Station Street,Belleville,The Beer Store,,,,,,613-969-1828,ON,,,,Liquor,,http://www.thebeerstore.ca/,10:00 AM,10:00 PM,10:00 AM,10:00 PM,10:00 AM,10:00 PM,10:00 AM,10:00 PM,10:00 AM,10:00 PM,9:30 AM,10:00 PM,12:00 PM,5:00 PM,,-77.3798,0.0,,,,,,,,,,2013-10-31 04:32:26 +0530,2013-11-12 19:17:46 +0530
100 Marlborough St N,Blenheim,The Beer Store,,,,,,519-676-5487,ON,,,,Liquor,,http://www.thebeerstore.ca/,10:00 AM,6:00 PM,10:00 AM,6:00 PM,10:00 AM,6:00 PM,10:00 AM,6:00 PM,10:00 AM,9:00 PM,9:30 AM,6:00 PM,12:00 PM,5:00 PM,,-82.002,0.0,,,,,,,,,,2013-10-31 04:32:33 +0530,2013-11-12 19:17:46 +0530
115 Causley Street,Blind River,The Beer Store,,,,,,705-356-2313,ON,,,,Liquor,,http://www.thebeerstore.ca/,10:00 AM,6:00 PM,10:00 AM,6:00 PM,10:00 AM,6:00 PM,10:00 AM,6:00 PM,10:00 AM,9:00 PM,9:30 AM,6:00 PM,12:00 PM,4:00 PM,,-82.9494,0.0,,,,,,,,,,2013-10-31 04:32:39 +0530,2013-11-12 19:17:46 +0530
25 King St. E.,Bobcaygeon,The Beer Store,,,,,,705-738-3596,ON,,,,Liquor,,http://www.thebeerstore.ca/,10:00 AM,6:00 PM,10:00 AM,6:00 PM,10:00 AM,6:00 PM,10:00 AM,6:00 PM,10:00 AM,6:00 PM,9:30 AM,6:00 PM,12:00 PM,4:00 PM,,-78.5422,0.0,,,,,,,,,,2013-10-31 04:32:46 +0530,2013-11-12 19:17:46 +0530
350 Queen St.,Bolton,The Beer Store,,,,,,905-857-3344,ON,,,,Liquor,,http://www.thebeerstore.ca/,10:00 AM,9:00 PM,10:00 AM,9:00 PM,10:00 AM,9:00 PM,10:00 AM,9:00 PM,10:00 AM,9:00 PM,9:30 AM,9:00 PM,12:00 PM,5:00 PM,,-79.7288,0.0,,,,,,,,,,2013-10-31 04:32:53 +0530,2013-11-12 19:17:46 +0530
160 Oak Street West,Bothwell,The Beer Store,,,,,,519-695-2731,ON,,,,Liquor,,http://www.thebeerstore.ca/,10:00 AM,6:00 PM,10:00 AM,6:00 PM,10:00 AM,6:00 PM,10:00 AM,6:00 PM,10:00 AM,6:00 PM,9:30 AM,6:00 PM,12:00 PM,4:00 PM,,-81.8711,0.0,,,,,,,,,,2013-10-31 04:33:00 +0530,2013-11-12 19:17:46 +0530
195 King St. E.,Bowmanville,The Beer Store,,,,,,905-623-8824,ON,,,,Liquor,,http://www.thebeerstore.ca/,10:00 AM,9:00 PM,10:00 AM,9:00 PM,10:00 AM,9:00 PM,10:00 AM,9:00 PM,10:00 AM,9:00 PM,9:30 AM,9:00 PM,12:00 PM,5:00 PM,,-78.6794,0.0,,,,,,,,,,2013-10-31 04:33:06 +0530,2013-11-12 19:17:46 +0530
505 Hwy #118 Unit 14,Bracebridge,The Beer Store,,,,,,705-645-2621,ON,,,,Liquor,,http://www.thebeerstore.ca/,10:00 AM,9:00 PM,10:00 AM,9:00 PM,10:00 AM,9:00 PM,10:00 AM,9:00 PM,10:00 AM,9:00 PM,9:30 AM,9:00 PM,12:00 PM,5:00 PM,,-79.3282,0.0,,,,,,,,,,2013-10-31 04:33:13 +0530,2013-11-12 19:17:46 +0530
452 Holland Street West,Bradford,The Beer Store,,,,,,905-775-9350,ON,,,,Liquor,,http://www.thebeerstore.ca/,10:00 AM,9:00 PM,10:00 AM,9:00 PM,10:00 AM,9:00 PM,10:00 AM,9:00 PM,10:00 AM,9:00 PM,9:30 AM,9:00 PM,12:00 PM,5:00 PM,,-79.5864,0.0,,,,,,,,,,2013-10-31 04:33:20 +0530,2013-11-12 19:17:46 +0530
932 North Park Dr.,Brampton,The Beer Store,,,,,,905-791-6824,ON,,,,Liquor,,http://www.thebeerstore.ca/,10:00 AM,9:00 PM,10:00 AM,9:00 PM,10:00 AM,9:00 PM,10:00 AM,9:00 PM,10:00 AM,10:00 PM,9:30 AM,10:00 PM,12:00 PM,5:00 PM,,-79.7428,0.0,,,,,,,,,,2013-10-31 04:33:26 +0530,2013-11-12 19:17:46 +0530
2890 Highway #7 East,Brampton,The Beer Store,,,,,,905-799-0007,ON,,,,Liquor,,http://www.thebeerstore.ca/,10:00 AM,10:00 PM,10:00 AM,10:00 PM,10:00 AM,10:00 PM,10:00 AM,10:00 PM,10:00 AM,10:00 PM,9:30 AM,10:00 PM,12:00 PM,5:00 PM,,-79.6968,0.0,,,,,,,,,,2013-10-31 04:33:33 +0530,2013-11-12 19:17:46 +0530
80 Peel Centre Dr. Unit 2,Brampton,The Beer Store,,,,,,905-790-3155,ON,,,,Liquor,,http://www.thebeerstore.ca/,9:00 AM,11:00 PM,9:00 AM,11:00 PM,9:00 AM,11:00 PM,9:00 AM,11:00 PM,9:00 AM,11:00 PM,9:00 AM,11:00 PM,11:00 AM,6:00 PM,,-79.7251,0.0,,,,,,,,,,2013-10-31 04:33:40 +0530,2013-11-12 19:17:46 +0530
198 Queen St. E.,Brampton,The Beer Store,,,,,,905-451-4685,ON,,,,Liquor,,http://www.thebeerstore.ca/,10:00 AM,10:00 PM,10:00 AM,10:00 PM,10:00 AM,10:00 PM,10:00 AM,10:00 PM,10:00 AM,10:00 PM,9:30 AM,10:00 PM,12:00 PM,5:00 PM,,-79.7515,0.0,,,,,,,,,,2013-10-31 04:33:47 +0530,2013-11-12 19:17:46 +0530
374 Main St. N.,Brampton,The Beer Store,,,,,,905-453-3110,ON,,,,Liquor,,http://www.thebeerstore.ca/,10:00 AM,9:00 PM,10:00 AM,9:00 PM,10:00 AM,9:00 PM,10:00 AM,10:00 PM,10:00 AM,10:00 PM,9:30 AM,10:00 PM,12:00 PM,5:00 PM,,-79.7719,0.0,,,,,,,,,,2013-10-31 04:33:55 +0530,2013-11-12 19:17:47 +0530
55 Charolais Blvd,Brampton,The Beer Store,,,,,,905-451-2721,ON,,,,Liquor,,http://www.thebeerstore.ca/,9:00 AM,11:00 PM,9:00 AM,11:00 PM,9:00 AM,11:00 PM,9:00 AM,11:00 PM,9:00 AM,11:00 PM,9:00 AM,11:00 PM,11:00 AM,6:00 PM,,-79.742,0.0,,,,,,,,,,2013-10-31 04:34:08 +0530,2013-11-12 19:17:47 +0530
180 Sandalwood Pkwy.,Brampton,The Beer Store,,,,,,905-846-4450,ON,,,,Liquor,,http://www.thebeerstore.ca/,10:00 AM,10:00 PM,10:00 AM,10:00 PM,10:00 AM,10:00 PM,10:00 AM,10:00 PM,10:00 AM,10:00 PM,9:30 AM,10:00 PM,12:00 PM,5:00 PM,,-79.7946,0.0,,,,,,,,,,2013-10-31 04:34:15 +0530,2013-11-12 19:17:47 +0530
11 Worthington Avenue,Brampton,The Beer Store,,,,,,905-970-9473,ON,,,,Liquor,,http://www.thebeerstore.ca/,10:00 AM,9:00 PM,10:00 AM,9:00 PM,10:00 AM,9:00 PM,10:00 AM,9:00 PM,10:00 AM,9:00 PM,9:30 AM,9:00 PM,12:00 PM,5:00 PM,,-79.8163,0.0,,,,,,,,,,2013-10-31 04:34:21 +0530,2013-11-12 19:17:47 +0530
116 St. George Street,Brantford,The Beer Store,,,,,,519-756-6213,ON,,,,Liquor,,http://www.thebeerstore.ca/,10:00 AM,9:00 PM,10:00 AM,9:00 PM,10:00 AM,9:00 PM,10:00 AM,9:00 PM,10:00 AM,9:00 PM,9:30 AM,9:00 PM,12:00 PM,5:00 PM,,-80.273,0.0,,,,,,,,,,2013-10-31 04:34:29 +0530,2013-11-12 19:17:47 +0530
300 King George Road,Brantford,The Beer Store,,,,,,519-770-4324,ON,,,,Liquor,,http://www.thebeerstore.ca/,10:00 AM,9:00 PM,10:00 AM,9:00 PM,10:00 AM,9:00 PM,10:00 AM,9:00 PM,10:00 AM,9:00 PM,9:30 AM,9:00 PM,12:00 PM,5:00 PM,,-80.2805,0.0,,,,,,,,,,2013-10-31 04:34:37 +0530,2013-11-12 19:17:47 +0530
280 Murray Street,Brantford,The Beer Store,,,,,,519-752-4694,ON,,,,Liquor,,http://www.thebeerstore.ca/,10:00 AM,9:00 PM,10:00 AM,9:00 PM,10:00 AM,9:00 PM,10:00 AM,9:00 PM,10:00 AM,9:00 PM,9:30 AM,9:00 PM,12:00 PM,5:00 PM,,-80.2531,0.0,,,,,,,,,,2013-10-31 04:34:43 +0530,2013-11-12 19:17:47 +0530
882 Ward Street,Bridgenorth,The Beer Store,,,,,,705-292-7126,ON,,,,Liquor,,http://www.thebeerstore.ca/,10:00 AM,6:00 PM,10:00 AM,6:00 PM,10:00 AM,6:00 PM,10:00 AM,6:00 PM,10:00 AM,8:00 PM,9:30 AM,6:00 PM,12:00 PM,5:00 PM,,-78.3837,0.0,,,,,,,,,,2013-10-31 04:34:50 +0530,2013-11-12 19:17:47 +0530
72 Main St.,Brighton,The Beer Store,,,,,,613-475-2850,ON,,,,Liquor,,http://www.thebeerstore.ca/,10:00 AM,6:00 PM,10:00 AM,6:00 PM,10:00 AM,6:00 PM,10:00 AM,6:00 PM,10:00 AM,8:00 PM,9:30 AM,6:00 PM,12:00 PM,4:00 PM,,-77.7389,0.0,,,,,,,,,,2013-10-31 04:34:57 +0530,2013-11-12 19:17:47 +0530
45 Water St. W.,Brockville,The Beer Store,,,,,,613-342-4805,ON,,,,Liquor,,http://www.thebeerstore.ca/,10:00 AM,6:00 PM,10:00 AM,6:00 PM,10:00 AM,6:00 PM,10:00 AM,6:00 PM,10:00 AM,9:00 PM,9:30 AM,6:00 PM,12:00 PM,4:00 PM,,-75.6837,0.0,,,,,,,,,,2013-10-31 04:35:04 +0530,2013-11-12 19:17:47 +0530
125 Stewart Boulevard,Brockville,The Beer Store,,,,,,613-342-3040,ON,,,,Liquor,,http://www.thebeerstore.ca/,10:00 AM,9:00 PM,10:00 AM,9:00 PM,10:00 AM,9:00 PM,10:00 AM,9:00 PM,10:00 AM,9:00 PM,9:30 AM,9:00 PM,12:00 PM,5:00 PM,,-75.6987,0.0,,,,,,,,,,2013-10-31 04:35:12 +0530,2013-11-12 19:17:47 +0530
5051 New Street,Burlington,The Beer Store,,,,,,905-637-6011,ON,,,,Liquor,,http://www.thebeerstore.ca/,9:30 AM,9:00 PM,9:30 AM,9:00 PM,9:30 AM,9:00 PM,9:30 AM,10:00 PM,9:30 AM,10:00 PM,9:30 AM,10:00 PM,12:00 PM,5:00 PM,,-79.7507,0.0,,,,,,,,,,2013-10-31 04:35:18 +0530,2013-11-12 19:17:47 +0530
2020 Appleby Line,Burlington,The Beer Store,,,,,,905-315-9985,ON,,,,Liquor,,http://www.thebeerstore.ca/,9:30 AM,10:00 PM,9:30 AM,10:00 PM,9:30 AM,10:00 PM,9:30 AM,10:00 PM,9:30 AM,10:00 PM,9:30 AM,10:00 PM,12:00 PM,5:00 PM,,-79.7924,0.0,,,,,,,,,,2013-10-31 04:35:25 +0530,2013-11-12 19:17:47 +0530
2055 Mount Forest Drive,Burlington,The Beer Store,,,,,,905-332-3005,ON,,,,Liquor,,http://www.thebeerstore.ca/,9:30 AM,9:00 PM,9:30 AM,9:00 PM,9:30 AM,9:00 PM,9:30 AM,10:00 PM,9:30 AM,10:00 PM,9:30 AM,10:00 PM,12:00 PM,5:00 PM,,-79.8272,0.0,,,,,,,,,,2013-10-31 04:35:32 +0530,2013-11-12 19:17:47 +0530
2025 Guelph Line,Burlington,The Beer Store,,,,,,905-336-5432,ON,,,,Liquor,,http://www.thebeerstore.ca/,9:30 AM,9:00 PM,9:30 AM,9:00 PM,9:30 AM,9:00 PM,9:30 AM,10:00 PM,9:30 AM,10:00 PM,9:30 AM,10:00 PM,12:00 PM,5:00 PM,,-79.8222,0.0,,,,,,,,,,2013-10-31 04:35:38 +0530,2013-11-12 19:17:47 +0530
396 Elizabeth Street,Burlington,The Beer Store,,,,,,905-634-6411,ON,,,,Liquor,,http://www.thebeerstore.ca/,9:30 AM,10:00 PM,9:30 AM,10:00 PM,9:30 AM,10:00 PM,9:30 AM,10:00 PM,9:30 AM,10:00 PM,9:30 AM,10:00 PM,12:00 PM,5:00 PM,,-79.7954,0.0,,,,,,,,,,2013-10-31 04:35:45 +0530,2013-11-12 19:17:47 +0530
