address,city,company_name,phone,state,mon_from,mon_to,tue_from,tue_to,wed_from,wed_to,thu_from,thu_to,fri_from,fri_to,sat_from,sat_to,sun_from,sun_to,zip_code,longitude,latitude,gmaps,created_at,updated_at
313 Old Airport Road,Yellowknife,Walmart,867-873-4545,NT,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,6:00pm,X1A 3T3,-114.407,62.4491,,2013-09-16 12:34:15 UTC,2013-09-16 12:34:15 UTC
274 Millennium Parkway,Belleville,Walmart,613-966-9466,ON,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,K8N 4Z5,-77.3943,44.1948,,2013-09-16 12:34:15 UTC,2013-09-16 12:34:15 UTC
35 Mapleview Drive West,Barrie,Walmart,705-728-9122,ON,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,L4N 9H5,-79.6887,44.3346,,2013-09-16 12:34:15 UTC,2013-09-16 12:34:15 UTC
777 Memorial Ave.,Thunder Bay,Walmart,807-346-9441,ON,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,P7B 3Z7,-89.2433,48.4141,,2013-09-16 12:34:15 UTC,2013-09-16 12:34:15 UTC
"640,boul. Maloney Ouest",Gatineau,Walmart,819-246-8808,QC,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,5:00pm,8:00am,5:00pm,J8P 7M4,-75.676,45.4824,,2013-09-16 12:34:15 UTC,2013-09-16 12:34:15 UTC
35400 Huron Road,Goderich,Walmart,519 524-5060,ON,7:00am,10:00pm,7:00am,10:00pm,7:00am,10:00pm,7:00am,10:00pm,7:00am,10:00pm,7:00am,9:00pm,8:00am,8:00pm,N7A 3X8,-81.716,43.7568,,2013-09-16 12:34:16 UTC,2013-09-16 12:34:16 UTC
1051 Garner Road West,Ancaster,Walmart,905-648-9980,ON,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,L9G 3K9,-80.0163,43.196,,2013-09-16 12:34:16 UTC,2013-09-16 12:34:16 UTC
"133,Highway 11",New Liskeard,Walmart,705-647-6344,ON,7:00am,10:00pm,7:00am,10:00pm,7:00am,10:00pm,7:00am,10:00pm,7:00am,10:00pm,7:00am,10:00pm,7:00am,10:00pm,P0J 1P0,-79.666,47.533,,2013-09-16 12:34:16 UTC,2013-09-16 12:34:16 UTC
1100-10th Street,Hanover,Walmart,519-364-0867,ON,7:00am,10:00pm,7:00am,10:00pm,7:00am,10:00pm,7:00am,10:00pm,7:00am,10:00pm,7:00am,10:00pm,7:00am,9:00pm,N4N 3B8,-81.0021,44.1561,,2013-09-16 12:34:16 UTC,2013-09-16 12:34:16 UTC
50 Quarry Edge Drive,Brampton,Walmart,905-874-0112,ON,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,L6V 4K2,-79.7823,43.7053,,2013-09-16 12:34:16 UTC,2013-09-16 12:34:16 UTC
2210 Bank Street,Ottawa,Walmart,613-247-1184,ON,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,K1V 1J5,-75.6536,45.3572,,2013-09-16 12:34:16 UTC,2013-09-16 12:34:16 UTC
"480,rue Bethany",Lachute,Walmart,450-562-0255,QC,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,5:00pm,9:00am,5:00pm,J8H 4H5,-74.3275,45.6385,,2013-09-16 12:34:16 UTC,2013-09-16 12:34:16 UTC
73 Strathy Road,Cobourg,Walmart,905-373-1239,ON,7:00am,10:00pm,7:00am,10:00pm,7:00am,10:00pm,7:00am,10:00pm,7:00am,10:00pm,7:00am,10:00pm,7:00am,10:00pm,K9A 5J7,-78.1991,43.9752,,2013-09-16 12:34:16 UTC,2013-09-16 12:34:16 UTC
500 Earl Grey Drive,Kanata,Walmart,613 599-6765,ON,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,K2T 1B6,-75.9118,45.3102,,2013-09-16 12:34:16 UTC,2013-09-16 12:34:16 UTC
30 Coventry Rd.,Brampton,Walmart,905-793-1983,ON,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,L6T 5P9,-79.6946,43.7393,,2013-09-16 12:34:16 UTC,2013-09-16 12:34:16 UTC
"5950,rue Martineau",Saint-Hyacinthe,Walmart,450-796-4001,QC,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,5:00pm,8:00am,5:00pm,J2R 2H6,-72.9771,45.6425,,2013-09-16 12:34:16 UTC,2013-09-16 12:34:16 UTC
220 Chain Lake Drive,Halifax,Walmart,902 450-5570,NS,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,10:00am,8:00pm,B3S 1C9,-63.6757,44.6506,,2013-09-16 12:34:16 UTC,2013-09-16 12:34:16 UTC
"1855,3e Avenue Ouest",Val-d'Or,Walmart,819-874-8411,QC,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,5:00pm,8:00am,5:00pm,J9P 7A9,-77.8367,48.0977,,2013-09-16 12:34:16 UTC,2013-09-16 12:34:16 UTC
"1475,boul. Saint-Bruno",Saint-Bruno-de-Montarville,Walmart,450-653-9996,QC,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,5:00pm,8:00am,5:00pm,J3V 6J1,-73.3826,45.5055,,2013-09-16 12:34:16 UTC,2013-09-16 12:34:16 UTC
2065 Fairview St.,Burlington,Walmart,905-637-3100,ON,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,L7R 0B4,-79.8108,43.3377,,2013-09-16 12:34:16 UTC,2013-09-16 12:34:16 UTC
95 1st Street,Orangeville,Walmart,519-940-0018,ON,7:00am,10:00pm,7:00am,10:00pm,7:00am,10:00pm,7:00am,10:00pm,7:00am,10:00pm,7:00am,10:00pm,8:00am,8:00pm,L9W 2E8,-80.1,43.9294,,2013-09-16 12:34:17 UTC,2013-09-16 12:34:17 UTC
"35,boul. du Plateau",Hull,Walmart,819-772-1911,QC,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,5:00pm,8:00am,5:00pm,J9A 3G1,-75.7716,45.4365,,2013-09-16 12:34:17 UTC,2013-09-16 12:34:17 UTC
11 Woodlawn Rd. West,Guelph,Walmart,519-767-1600,ON,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,N1H 1G8,-80.2782,43.5644,,2013-09-16 12:34:17 UTC,2013-09-16 12:34:17 UTC
101 Edgeley Blvd.,Vaughan,Walmart,905-761-7945,ON,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,L4K 4Z4,-79.532,43.795,,2013-09-16 12:34:17 UTC,2013-09-16 12:34:17 UTC
"1470,rue Jules-Verne",Sainte-Foy,Walmart,418-874-6068,QC,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,5:00pm,8:00am,5:00pm,G2G 2R5,-71.3457,46.7825,,2013-09-16 12:34:17 UTC,2013-09-16 12:34:17 UTC
11050 103rd Ave.,Grande Prairie,Walmart,780-513-3740,AB,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,T8V 7H1,-118.828,55.1714,,2013-09-16 12:34:17 UTC,2013-09-16 12:34:17 UTC
"5303,rue Louis-H.-La Fontaine",L,Walmart,418-833-8555,QC,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,5:00pm,8:00am,5:00pm,G6V 8X4,-71.1667,46.7823,,2013-09-16 12:34:17 UTC,2013-09-16 12:34:17 UTC
"155,Mont",Mascouche,Walmart,450-474-6010,QC,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,5:00pm,8:00am,5:00pm,J7K 3B4,-73.6191,45.7248,,2013-09-16 12:34:17 UTC,2013-09-16 12:34:17 UTC
2051 Strachan Rd SE,Medicine Hat,Walmart,403-504-4410,AB,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,T1B 4J8,-110.651,49.999,,2013-09-16 12:34:17 UTC,2013-09-16 12:34:17 UTC
100 - 310 Shawville Blvd.,Shawnessy,Walmart,403-201-5415,AB,6:00am,12:00am,6:00am,12:00am,6:00am,12:00am,6:00am,12:00am,6:00am,12:00am,6:00am,12:00am,6:00am,12:00am,T2Y 3S4,-114.064,50.9003,,2013-09-16 12:34:17 UTC,2013-09-16 12:34:17 UTC
22 Pinebush Road,Cambridge,Walmart,519-624-7467,ON,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,N1R 8K5,-80.3258,43.4084,,2013-09-16 12:34:17 UTC,2013-09-16 12:34:17 UTC
175 Murphy Rd. Building A,Orillia,Walmart,705-325-7403,ON,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,L3V 0B5,-79.4467,44.6076,,2013-09-16 12:34:17 UTC,2013-09-16 12:34:17 UTC
239 Wye Road,Sherwood Park,Walmart,780-464-2105,AB,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,T8B 1N1,-113.316,53.5109,,2013-09-16 12:34:17 UTC,2013-09-16 12:34:17 UTC
446 Great Northern Rd.,Sault Ste Marie,Walmart,705-253-9522,ON,7:00am,10:00pm,7:00am,10:00pm,7:00am,10:00pm,7:00am,10:00pm,7:00am,10:00pm,7:00am,10:00pm,7:00am,10:00pm,P6B 4Z9,-84.319,46.5395,,2013-09-16 12:34:18 UTC,2013-09-16 12:34:18 UTC
335 Farmers Market Rd.,Waterloo,Walmart,519-746-6700,ON,7:00am,10:00pm,7:00am,10:00pm,7:00am,10:00pm,7:00am,10:00pm,7:00am,10:00pm,7:00am,10:00pm,8:00am,9:00pm,N2V 0A4,-80.5507,43.5116,,2013-09-16 12:34:18 UTC,2013-09-16 12:34:18 UTC
2 Hospital Street,Fort McMurray,Walmart,780-790-6012,AB,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,T9H 5E4,-111.357,56.7221,,2013-09-16 12:34:18 UTC,2013-09-16 12:34:18 UTC
20202 66th Avenue,Langley,Walmart,604-539-5210,BC,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,V2Y 1P3,-122.663,49.1226,,2013-09-16 12:34:18 UTC,2013-09-16 12:34:18 UTC
1900 Eglinton Avenue East,Scarborough,Walmart,416-615-2027,ON,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,M1L 2L9,-79.2952,43.7262,,2013-09-16 12:34:18 UTC,2013-09-16 12:34:18 UTC
7481 Oakwood Dr,Niagara Falls,Walmart,905-371-3999,ON,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,L2E 6S5,-79.1178,43.0659,,2013-09-16 12:34:18 UTC,2013-09-16 12:34:18 UTC
1471 Harmony Road,Oshawa,Walmart,905-404-6581,ON,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,L1H 7K5,-78.8425,43.9375,,2013-09-16 12:34:18 UTC,2013-09-16 12:34:18 UTC
80 Buchanan Drive,Charlottetown,Walmart,902-628-4600,PE,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,12:00pm,5:00pm,C1E 2E5,-63.1527,46.2624,,2013-09-16 12:34:18 UTC,2013-09-16 12:34:18 UTC
3199 Cliffe Avenue,Courtenay,Walmart,250-898-8998,BC,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,V9N 2L9,-124.977,49.6684,,2013-09-16 12:34:18 UTC,2013-09-16 12:34:18 UTC
304 Erie Street South,Leamington,Walmart,519-326-3900,ON,7:00am,10:00pm,7:00am,10:00pm,7:00am,10:00pm,7:00am,10:00pm,7:00am,10:00pm,7:00am,10:00pm,8:00am,8:00pm,N8H 3C5,-82.601,42.0356,,2013-09-16 12:34:18 UTC,2013-09-16 12:34:18 UTC
"5400,rue Jean-Talon Ouest",Montr,Walmart,514-735-5295,QC,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,5:00pm,8:00am,5:00pm,H4P 2T5,-73.6544,45.4932,,2013-09-16 12:34:18 UTC,2013-09-16 12:34:18 UTC
450 Bayfield Street,Barrie,Walmart,705-728-2833,ON,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,L4M 5A2,-79.7085,44.4104,,2013-09-16 12:34:18 UTC,2013-09-16 12:34:18 UTC
8249 Eagle Landing Parkway,Chilliwack,Walmart,604-858-5100,BC,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,V2R 1A2,-121.961,49.1372,,2013-09-16 12:34:18 UTC,2013-09-16 12:34:18 UTC
4210 - 70th Avenue,Lloydminster,Walmart,780-875-4777,AB,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,T9V 2X3,-110.048,53.276,,2013-09-16 12:34:18 UTC,2013-09-16 12:34:18 UTC
2200 - 58th Avenue,Vernon,Walmart,250-558-0526,BC,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,V1T 9T2,-119.261,50.2891,,2013-09-16 12:34:18 UTC,2013-09-16 12:34:18 UTC
4515 Dundas St. West,Burlington,Walmart,905-331-0027,ON,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,L7R 3X4,-79.8115,43.4033,,2013-09-16 12:34:18 UTC,2013-09-16 12:34:18 UTC
1108 Pembroke Street East,Pembroke,Walmart,613-735-4997,ON,7:00am,10:00pm,7:00am,10:00pm,7:00am,10:00pm,7:00am,10:00pm,7:00am,10:00pm,7:00am,10:00pm,7:00am,10:00pm,K8A 7R4,-77.079,45.8133,,2013-09-16 12:34:19 UTC,2013-09-16 12:34:19 UTC
551 Thatcher Drive East,Moose Jaw,Walmart,306-693-3218,SK,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,S6J 1L8,-105.522,50.4118,,2013-09-16 12:34:19 UTC,2013-09-16 12:34:19 UTC
240 Hamilton Road,Yorkton,Walmart,306-782-9820,SK,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,S3N 4C6,-102.447,51.2064,,2013-09-16 12:34:19 UTC,2013-09-16 12:34:19 UTC
1665 Kenaston Blvd.,Winnipeg,Walmart,204-488-2052,MB,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,9:00am,6:00pm,R3P 2M4,-97.2022,49.8229,,2013-09-16 12:34:19 UTC,2013-09-16 12:34:19 UTC
470 2nd Dughill Road,Trenton,Walmart,613-394-2191,ON,7:00am,10:00pm,7:00am,10:00pm,7:00am,10:00pm,7:00am,10:00pm,7:00am,10:00pm,7:00am,10:00pm,7:00am,10:00pm,K8V 5P7,-77.6019,44.0923,,2013-09-16 12:34:19 UTC,2013-09-16 12:34:19 UTC
2150 Prince Of Wales Drive,Regina,Walmart,306-780-3700,SK,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,S4V 3A6,-104.533,50.4444,,2013-09-16 12:34:19 UTC,2013-09-16 12:34:19 UTC
Unit 400 Cornerstone 6800 48th Ave.,Camrose,Walmart,780-608-1211,AB,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,T4V 4T1,-112.865,53.0175,,2013-09-16 12:34:19 UTC,2013-09-16 12:34:19 UTC
2100 Willowbrook Drive,Cranbrook,Walmart,250-489-3202,BC,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,V1C 7H2,-115.749,49.5294,,2013-09-16 12:34:19 UTC,2013-09-16 12:34:19 UTC
140 Wade Road,Truro,Walmart,902-893-5582,NS,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,10:00am,8:00pm,B2N 7H3,-63.3048,45.354,,2013-09-16 12:34:19 UTC,2013-09-16 12:34:19 UTC
16 Murphy Square,Corner Brook,Walmart,709-634-2310,NL,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,A2H 1R4,-57.9167,48.9595,,2013-09-16 12:34:19 UTC,2013-09-16 12:34:19 UTC
"1899 Brock Road,Unit 1",Pickering,Walmart,905-619-9588,ON,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,L1V 4H7,-79.0738,43.8477,,2013-09-16 12:34:19 UTC,2013-09-16 12:34:19 UTC
860 Langford Parkway,Langford,Walmart,250-391-0224,BC,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,V9B 2P3,-123.506,48.4426,,2013-09-16 12:34:19 UTC,2013-09-16 12:34:19 UTC
"700,autoroute Chomedey Ouest Laval",Laval,Walmart,450-969-3226,QC,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,5:00pm,8:00am,5:00pm,H7X 3S9,-73.784,45.5254,,2013-09-16 12:34:19 UTC,2013-09-16 12:34:19 UTC
"1030,boul. du Grand-H",Saint-J,Walmart,450-438-6776,QC,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,5:00pm,8:00am,5:00pm,J7Y 5K8,-74.017,45.7607,,2013-09-16 12:34:19 UTC,2013-09-16 12:34:19 UTC
9021 Quartz Rd.,Whitehorse,Walmart,867-667-2652,YT,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,Y1A 4P9,-135.069,60.7344,,2013-09-16 12:34:19 UTC,2013-09-16 12:34:19 UTC
2010 50th Avenue,Red Deer,Walmart,403-358-5842,AB,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,T4R 3A2,-113.814,52.2341,,2013-09-16 12:34:19 UTC,2013-09-16 12:34:19 UTC
1070 Major Mackenzie Dr. East,Richmond Hill,Walmart,905-737-3457,ON,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,L4S 1P3,-79.4141,43.8762,,2013-09-16 12:34:20 UTC,2013-09-16 12:34:20 UTC
90 Aberdeen Avenue,St. John's,Walmart,709-738-4350,NL,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,A1A 5N6,-52.7182,47.6195,,2013-09-16 12:34:20 UTC,2013-09-16 12:34:20 UTC
"1063 Talbot Street,Unit 60",St. Thomas,Walmart,519-637-7100,ON,7:00am,10:00pm,7:00am,10:00pm,7:00am,10:00pm,7:00am,10:00pm,7:00am,10:00pm,7:00am,10:00pm,7:00am,8:00pm,N5P 1G4,-81.172,42.7788,,2013-09-16 12:34:20 UTC,2013-09-16 12:34:20 UTC
"415,Mont",Rimouski,Walmart,418-722-1990,QC,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,5:00pm,8:00am,5:00pm,G5M 1Y1,-68.4935,48.453,,2013-09-16 12:34:20 UTC,2013-09-16 12:34:20 UTC
890 Rita Road,Quesnel,Walmart,250-747-4464,BC,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,V2J 7J3,-122.441,52.965,,2013-09-16 12:34:20 UTC,2013-09-16 12:34:20 UTC
300 Borough Drive,Scarborough,Walmart,416-290-1916,ON,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,M1P 4P5,-79.2539,43.7754,,2013-09-16 12:34:20 UTC,2013-09-16 12:34:20 UTC
6990 Mumford Rd.,Halifax,Walmart,902-454-7990,NS,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,10:00am,8:00pm,B3L 4W4,-63.6191,44.6473,,2013-09-16 12:34:20 UTC,2013-09-16 12:34:20 UTC
Grove 90 Campsite Rd.,Spruce Grove,Walmart,780-962-9002,AB,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,T7X 4H4,-113.932,53.541,,2013-09-16 12:34:20 UTC,2013-09-16 12:34:20 UTC
3651 Strandherd Dr.,Barrhaven,Walmart,613-823-8714,ON,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,K2J 4G8,-75.7425,45.2723,,2013-09-16 12:34:20 UTC,2013-09-16 12:34:20 UTC
"2050,boul. Monseigneur-Langlois",Salaberry-de-Valleyfield,Walmart,450-371-5188,QC,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,5:00pm,8:00am,5:00pm,J6S 5R1,-74.1196,45.2704,,2013-09-16 12:34:20 UTC,2013-09-16 12:34:20 UTC
4702 - 43rd Ave.,Cold Lake,Walmart,780-840-2340,AB,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,T9M 1M9,-110.201,54.4071,,2013-09-16 12:34:20 UTC,2013-09-16 12:34:20 UTC
"500,voie de desserte de la route 132",Saint-Constant,Walmart,450-632-2192,QC,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,5:00pm,8:00am,5:00pm,J5A 2E7,-73.582,45.3889,,2013-09-16 12:34:20 UTC,2013-09-16 12:34:20 UTC
511 Granville St.,Summerside,Walmart,902-432-3570,PE,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,12:00pm,5:00pm,C1N 5J4,-63.7804,46.4172,,2013-09-16 12:34:20 UTC,2013-09-16 12:34:20 UTC
16845 Hwy 12 R.R. 1,Midland,Walmart,705-526-4754,ON,7:00am,10:00pm,7:00am,10:00pm,7:00am,10:00pm,7:00am,10:00pm,7:00am,10:00pm,7:00am,10:00pm,7:00am,10:00pm,L4R 4K3,-79.8731,44.7332,,2013-09-16 12:34:20 UTC,2013-09-16 12:34:20 UTC
"224,boul. Joseph-Casavant",Beauport,Walmart,418-660-4943,QC,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,5:00pm,8:00am,5:00pm,G1C 7Z3,-71.2048,46.872,,2013-09-16 12:34:20 UTC,2013-09-16 12:34:20 UTC
"1600,boul. Royal",Shawinigan,Walmart,819-537-3113,QC,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,5:00pm,8:00am,5:00pm,G9N 8S8,-72.7486,46.5549,,2013-09-16 12:34:20 UTC,2013-09-16 12:34:20 UTC
750 Garrison Rd.,Fort Erie,Walmart,905-991-9971,ON,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,8:00pm,L2A 1N7,-78.9434,42.9052,,2013-09-16 12:34:20 UTC,2013-09-16 12:34:20 UTC
4705-130th Avenue,Calgary,Walmart,403-726-0430,AB,6:00am,12:00am,6:00am,12:00am,6:00am,12:00am,6:00am,12:00am,6:00am,12:00am,6:00am,12:00am,6:00am,12:00am,T2Z 4J2,-113.967,50.9319,,2013-09-16 12:34:20 UTC,2013-09-16 12:34:20 UTC
6565 Southridge Avenue,Prince George,Walmart,250-906-3203,BC,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,V2N 6Z4,-122.784,53.864,,2013-09-16 12:34:20 UTC,2013-09-16 12:34:20 UTC
